Date,Time,pH,NTU,Temperature(C),
20/04/2025,20:03:52,6.93,100,31.69,Safe
20/04/2025,20:03:54,6.94,100,31.69,Safe
20/04/2025,20:03:56,6.93,100,31.69,Safe
20/04/2025,20:03:57,6.93,100,31.69,Safe
20/04/2025,20:03:59,6.93,100,31.69,Safe
20/04/2025,20:04:00,6.93,100,31.69,Safe
20/04/2025,20:04:02,6.93,100,31.69,Safe
20/04/2025,20:04:04,6.93,100,31.69,Safe
20/04/2025,20:04:05,6.93,100,31.62,Safe
20/04/2025,20:04:07,6.93,100,31.62,Safe
20/04/2025,20:04:09,6.93,100,31.69,Safe
20/04/2025,20:04:10,6.93,100,31.69,Safe
20/04/2025,20:04:12,6.93,100,31.69,Safe
20/04/2025,20:04:13,6.93,100,31.69,Safe
20/04/2025,20:04:15,6.93,100,31.69,Safe
20/04/2025,20:04:17,6.93,100,31.69,Safe
20/04/2025,20:04:18,6.94,100,31.69,Safe
20/04/2025,20:04:20,6.92,100,31.69,Safe
20/04/2025,20:04:21,6.93,100,31.69,Safe
20/04/2025,20:04:23,6.93,100,31.69,Safe
20/04/2025,20:04:25,6.93,100,31.69,Safe
20/04/2025,20:04:26,6.94,100,31.69,Safe
20/04/2025,20:04:28,6.93,100,31.69,Safe
20/04/2025,20:04:29,6.93,100,31.69,Safe
20/04/2025,20:04:31,6.93,100,31.62,Safe
20/04/2025,20:04:33,6.93,100,31.69,Safe
20/04/2025,20:04:34,6.93,100,31.62,Safe
20/04/2025,20:04:36,6.93,100,31.62,Safe
20/04/2025,20:04:38,6.93,100,31.69,Safe
20/04/2025,20:04:39,6.93,100,31.69,Safe
20/04/2025,20:04:41,6.94,100,31.69,Safe
20/04/2025,20:04:42,6.93,100,31.62,Safe
20/04/2025,20:04:44,6.93,100,31.69,Safe
20/04/2025,20:04:46,6.93,100,31.69,Safe
20/04/2025,20:04:47,6.93,100,31.69,Safe
20/04/2025,20:04:49,6.93,100,31.69,Safe
20/04/2025,20:04:50,6.93,100,31.69,Safe
20/04/2025,20:04:52,6.93,100,31.69,Safe
20/04/2025,20:04:54,6.93,100,31.69,Safe
20/04/2025,20:04:55,6.93,100,31.69,Safe
20/04/2025,20:04:57,6.93,100,31.69,Safe
20/04/2025,20:04:59,6.93,100,31.69,Safe
20/04/2025,20:05:00,6.93,100,31.69,Safe
20/04/2025,20:05:02,6.93,100,31.69,Safe
20/04/2025,20:05:03,6.93,100,31.62,Safe
20/04/2025,20:05:05,6.93,100,31.69,Safe
20/04/2025,20:05:07,6.93,100,31.69,Safe
20/04/2025,20:05:08,6.93,100,31.62,Safe
20/04/2025,20:05:10,6.94,100,31.62,Safe
20/04/2025,20:05:11,6.93,100,31.62,Safe
20/04/2025,20:05:13,6.94,100,31.62,Safe
20/04/2025,20:05:15,6.93,100,31.62,Safe
20/04/2025,20:05:16,6.93,100,31.62,Safe
20/04/2025,20:05:18,6.93,100,31.62,Safe
20/04/2025,20:05:19,6.94,100,31.62,Safe
20/04/2025,20:05:21,6.93,100,31.69,Safe
20/04/2025,20:05:23,6.93,100,31.69,Safe
20/04/2025,20:05:24,6.94,100,31.62,Safe
20/04/2025,20:05:26,6.93,100,31.62,Safe
20/04/2025,20:05:28,6.93,100,31.69,Safe
20/04/2025,20:05:29,6.93,100,31.62,Safe
20/04/2025,20:05:31,6.93,100,31.62,Safe
20/04/2025,20:05:32,6.93,100,31.62,Safe
20/04/2025,20:05:34,6.93,100,31.62,Safe
20/04/2025,20:05:36,6.93,100,31.62,Safe
20/04/2025,20:05:37,6.94,100,31.62,Safe
20/04/2025,20:05:39,6.93,100,31.69,Safe
20/04/2025,20:05:40,6.93,100,31.62,Safe
20/04/2025,20:05:42,6.94,100,31.69,Safe
20/04/2025,20:05:44,6.93,100,31.62,Safe
20/04/2025,20:05:45,6.93,100,31.62,Safe
20/04/2025,20:05:47,6.93,100,31.62,Safe
20/04/2025,20:05:48,6.93,100,31.69,Safe
20/04/2025,20:05:50,6.93,100,31.62,Safe
20/04/2025,20:05:52,6.93,100,31.62,Safe
20/04/2025,20:05:53,6.93,100,31.62,Safe
20/04/2025,20:05:55,6.93,100,31.62,Safe
20/04/2025,20:05:57,6.94,100,31.62,Safe
20/04/2025,20:05:58,6.93,100,31.62,Safe
20/04/2025,20:06:00,6.93,100,31.62,Safe
20/04/2025,20:06:01,6.94,100,31.69,Safe
20/04/2025,20:06:03,6.94,100,31.62,Safe
20/04/2025,20:06:05,6.93,100,31.62,Safe
20/04/2025,20:06:06,6.93,100,31.62,Safe
20/04/2025,20:06:08,6.93,100,31.62,Safe
20/04/2025,20:06:09,6.94,100,31.62,Safe
20/04/2025,20:06:11,6.93,100,31.69,Safe
20/04/2025,20:06:13,6.93,100,31.62,Safe
20/04/2025,20:06:14,6.93,100,31.69,Safe
20/04/2025,20:06:16,6.93,100,31.62,Safe
20/04/2025,20:06:18,6.93,100,31.62,Safe
20/04/2025,20:06:19,6.94,100,31.62,Safe
20/04/2025,20:06:21,6.94,100,31.62,Safe
20/04/2025,20:06:22,6.94,100,31.62,Safe
20/04/2025,20:06:24,6.94,100,31.62,Safe
20/04/2025,20:06:26,6.93,100,31.62,Safe
20/04/2025,20:06:27,6.94,100,31.62,Safe
20/04/2025,20:06:29,6.93,100,31.62,Safe
20/04/2025,20:06:30,6.93,100,31.62,Safe
20/04/2025,20:06:32,6.94,100,31.62,Safe
20/04/2025,20:06:34,6.94,100,31.62,Safe
20/04/2025,20:06:35,6.94,100,31.62,Safe
20/04/2025,20:06:37,6.93,100,31.62,Safe
20/04/2025,20:06:38,6.93,100,31.62,Safe
20/04/2025,20:06:40,6.93,100,31.62,Safe
20/04/2025,20:06:42,6.94,100,31.62,Safe
20/04/2025,20:06:43,6.94,100,31.62,Safe
20/04/2025,20:06:45,6.93,100,31.69,Safe
20/04/2025,20:06:47,6.93,100,31.69,Safe
20/04/2025,20:06:48,6.93,100,31.62,Safe
20/04/2025,20:06:50,6.93,100,31.62,Safe
20/04/2025,20:06:51,6.94,100,31.62,Safe
20/04/2025,20:06:53,6.94,100,31.62,Safe
20/04/2025,20:06:55,6.93,100,31.62,Safe
20/04/2025,20:06:56,6.93,100,31.69,Safe
20/04/2025,20:06:58,6.94,100,31.69,Safe
20/04/2025,20:06:59,6.93,100,31.62,Safe
20/04/2025,20:07:01,6.93,100,31.62,Safe
20/04/2025,20:07:03,6.93,100,31.69,Safe
20/04/2025,20:07:04,6.94,100,31.62,Safe
20/04/2025,20:07:06,6.93,100,31.69,Safe
20/04/2025,20:07:07,6.93,100,31.69,Safe
20/04/2025,20:07:09,6.93,100,31.62,Safe
20/04/2025,20:07:11,6.94,100,31.69,Safe
20/04/2025,20:07:12,6.94,100,31.62,Safe
20/04/2025,20:07:14,6.93,100,31.62,Safe
20/04/2025,20:07:16,6.93,100,31.62,Safe
20/04/2025,20:07:17,6.94,100,31.62,Safe
20/04/2025,20:07:19,6.94,100,31.62,Safe
20/04/2025,20:07:20,6.93,100,31.69,Safe
20/04/2025,20:07:22,6.94,100,31.69,Safe
20/04/2025,20:07:24,6.94,100,31.69,Safe
20/04/2025,20:07:25,6.93,100,31.69,Safe
20/04/2025,20:07:27,6.94,100,31.69,Safe
20/04/2025,20:07:28,6.93,100,31.69,Safe
20/04/2025,20:07:30,6.93,100,31.69,Safe
20/04/2025,20:07:32,6.93,100,31.69,Safe
20/04/2025,20:07:33,6.94,100,31.62,Safe
20/04/2025,20:07:35,6.93,100,31.62,Safe
20/04/2025,20:07:36,6.93,100,31.62,Safe
20/04/2025,20:07:38,6.94,100,31.62,Safe
20/04/2025,20:07:40,6.93,100,31.62,Safe
20/04/2025,20:07:41,6.94,100,31.62,Safe
20/04/2025,20:07:43,6.93,100,31.69,Safe
20/04/2025,20:07:45,6.93,100,31.62,Safe
20/04/2025,20:07:46,6.94,100,31.69,Safe
20/04/2025,20:07:48,6.94,100,31.62,Safe
20/04/2025,20:07:49,6.94,100,31.62,Safe
20/04/2025,20:07:51,6.94,100,31.62,Safe
20/04/2025,20:07:53,6.93,100,31.62,Safe
20/04/2025,20:07:54,6.94,100,31.62,Safe
20/04/2025,20:07:56,6.93,100,31.69,Safe
20/04/2025,20:07:57,6.93,100,31.62,Safe
20/04/2025,20:07:59,6.94,100,31.62,Safe
20/04/2025,20:08:01,6.94,100,31.62,Safe
20/04/2025,20:08:02,6.93,100,31.62,Safe
20/04/2025,20:08:04,6.94,100,31.62,Safe
20/04/2025,20:08:06,6.94,100,31.62,Safe
20/04/2025,20:08:07,6.93,100,31.62,Safe
20/04/2025,20:08:09,6.94,100,31.62,Safe
20/04/2025,20:08:10,6.94,100,31.69,Safe
20/04/2025,20:08:12,6.94,100,31.69,Safe
20/04/2025,20:08:14,6.94,100,31.69,Safe
20/04/2025,20:08:15,6.94,100,31.69,Safe
20/04/2025,20:08:17,6.93,100,31.69,Safe
20/04/2025,20:08:18,6.94,100,31.69,Safe
20/04/2025,20:08:20,6.93,100,31.69,Safe
20/04/2025,20:08:22,6.93,100,31.62,Safe
20/04/2025,20:08:23,6.94,100,31.62,Safe
20/04/2025,20:08:25,6.94,100,31.62,Safe
20/04/2025,20:08:26,6.94,100,31.62,Safe
20/04/2025,20:08:28,6.93,100,31.62,Safe
20/04/2025,20:08:30,6.93,100,31.62,Safe
20/04/2025,20:08:31,6.94,100,31.62,Safe
20/04/2025,20:08:33,6.93,100,31.62,Safe
20/04/2025,20:08:35,6.94,100,31.62,Safe
20/04/2025,20:08:36,6.94,100,31.62,Safe
20/04/2025,20:08:38,6.94,100,31.62,Safe
20/04/2025,20:08:39,6.94,100,31.62,Safe
20/04/2025,20:08:41,6.93,100,31.62,Safe
20/04/2025,20:08:43,6.94,100,31.62,Safe
20/04/2025,20:08:44,6.93,100,31.62,Safe
20/04/2025,20:08:46,6.94,100,31.62,Safe
20/04/2025,20:08:47,6.94,100,31.62,Safe
20/04/2025,20:08:49,6.94,100,31.62,Safe
20/04/2025,20:08:51,6.94,100,31.62,Safe
20/04/2025,20:08:52,6.94,100,31.62,Safe
20/04/2025,20:08:54,6.94,100,31.62,Safe
20/04/2025,20:08:55,6.94,100,31.62,Safe
20/04/2025,20:08:57,6.94,100,31.62,Safe
20/04/2025,20:08:59,6.94,100,31.62,Safe
20/04/2025,20:09:00,6.94,100,31.69,Safe
20/04/2025,20:09:02,6.93,100,31.62,Safe
20/04/2025,20:09:04,6.93,100,31.62,Safe
20/04/2025,20:09:05,6.94,100,31.62,Safe
20/04/2025,20:09:07,6.94,100,31.56,Safe
20/04/2025,20:09:08,6.94,100,31.62,Safe
20/04/2025,20:09:10,6.94,100,31.62,Safe
20/04/2025,20:09:12,6.94,100,31.62,Safe
20/04/2025,20:09:13,6.93,100,31.62,Safe
20/04/2025,20:09:15,6.94,100,31.62,Safe
20/04/2025,20:09:16,6.94,100,31.62,Safe
20/04/2025,20:09:18,6.94,100,31.62,Safe
20/04/2025,20:09:20,6.94,100,31.62,Safe
20/04/2025,20:09:21,6.93,100,31.62,Safe
20/04/2025,20:09:23,6.93,100,31.62,Safe
20/04/2025,20:09:25,6.93,100,31.62,Safe
20/04/2025,20:09:26,6.93,100,31.62,Safe
20/04/2025,20:09:28,6.94,100,31.62,Safe
20/04/2025,20:09:29,6.93,100,31.62,Safe
20/04/2025,20:09:31,6.94,100,31.62,Safe
20/04/2025,20:09:33,6.94,100,31.62,Safe
20/04/2025,20:09:34,6.93,100,31.62,Safe
20/04/2025,20:09:36,6.94,100,31.62,Safe
20/04/2025,20:09:37,6.93,100,31.62,Safe
20/04/2025,20:09:39,6.93,100,31.62,Safe
20/04/2025,20:09:41,6.94,100,31.62,Safe
20/04/2025,20:09:42,6.94,100,31.56,Safe
20/04/2025,20:09:44,6.94,100,31.62,Safe
20/04/2025,20:09:45,6.94,100,31.62,Safe
20/04/2025,20:09:47,6.94,100,31.56,Safe
20/04/2025,20:09:49,6.93,100,31.62,Safe
20/04/2025,20:09:50,6.94,100,31.56,Safe
20/04/2025,20:09:52,6.94,100,31.56,Safe
20/04/2025,20:09:54,6.93,100,31.56,Safe
20/04/2025,20:09:55,6.94,100,31.62,Safe
20/04/2025,20:09:57,6.94,100,31.62,Safe
20/04/2025,20:09:58,6.93,100,31.62,Safe
20/04/2025,20:10:00,6.94,100,31.62,Safe
20/04/2025,20:10:02,6.94,100,31.62,Safe
20/04/2025,20:10:03,6.93,100,31.56,Safe
20/04/2025,20:10:05,6.94,100,31.62,Safe
20/04/2025,20:10:06,6.94,100,31.62,Safe
20/04/2025,20:10:08,6.94,100,31.62,Safe
20/04/2025,20:10:10,6.94,100,31.56,Safe
20/04/2025,20:10:11,6.94,100,31.56,Safe
20/04/2025,20:10:13,6.94,100,31.56,Safe
20/04/2025,20:10:14,6.94,100,31.62,Safe
20/04/2025,20:10:16,6.94,100,31.56,Safe
20/04/2025,20:10:18,6.93,100,31.56,Safe
20/04/2025,20:10:19,6.94,100,31.56,Safe
20/04/2025,20:10:21,6.94,100,31.56,Safe
20/04/2025,20:10:23,6.93,100,31.62,Safe
20/04/2025,20:10:24,6.94,100,31.56,Safe
20/04/2025,20:10:26,6.94,100,31.62,Safe
20/04/2025,20:10:27,6.94,100,31.62,Safe
20/04/2025,20:10:29,6.94,100,31.62,Safe
20/04/2025,20:10:31,6.94,100,31.62,Safe
20/04/2025,20:10:32,6.94,100,31.56,Safe
20/04/2025,20:10:34,6.94,100,31.62,Safe
20/04/2025,20:10:35,6.94,100,31.62,Safe
20/04/2025,20:10:37,6.94,100,31.56,Safe
20/04/2025,20:10:39,6.94,100,31.62,Safe
20/04/2025,20:10:40,6.94,100,31.62,Safe
20/04/2025,20:10:42,6.94,100,31.62,Safe
20/04/2025,20:10:43,6.93,100,31.62,Safe
20/04/2025,20:10:45,6.95,100,31.62,Safe
20/04/2025,20:10:47,6.94,100,31.56,Safe
20/04/2025,20:10:48,6.93,100,31.62,Safe
20/04/2025,20:10:50,6.93,100,31.62,Safe
20/04/2025,20:10:52,6.93,100,31.56,Safe
20/04/2025,20:10:53,6.94,100,31.56,Safe
20/04/2025,20:10:55,6.93,100,31.56,Safe
20/04/2025,20:10:56,6.94,100,31.56,Safe
20/04/2025,20:10:58,6.94,100,31.56,Safe
20/04/2025,20:11:00,6.94,100,31.56,Safe
20/04/2025,20:11:01,6.94,100,31.56,Safe
20/04/2025,20:11:03,6.94,100,31.56,Safe
20/04/2025,20:11:04,6.93,100,31.56,Safe
20/04/2025,20:11:06,6.94,100,31.5,Safe
20/04/2025,20:11:08,6.94,100,31.56,Safe
20/04/2025,20:11:09,6.94,100,31.56,Safe
20/04/2025,20:11:11,6.94,100,31.56,Safe
20/04/2025,20:11:13,6.94,100,31.56,Safe
20/04/2025,20:11:14,6.93,100,31.56,Safe
20/04/2025,20:11:16,6.94,100,31.56,Safe
20/04/2025,20:11:17,6.94,100,31.5,Safe
20/04/2025,20:11:19,6.93,100,31.56,Safe
20/04/2025,20:11:21,6.93,100,31.5,Safe
20/04/2025,20:11:22,6.93,100,31.56,Safe
20/04/2025,20:11:24,6.93,100,31.56,Safe
20/04/2025,20:11:25,6.93,100,31.5,Safe
20/04/2025,20:11:27,6.95,100,31.56,Safe
20/04/2025,20:11:29,6.94,100,31.5,Safe
20/04/2025,20:11:30,6.94,100,31.5,Safe
20/04/2025,20:11:32,6.94,100,31.56,Safe
20/04/2025,20:11:33,6.94,100,31.56,Safe
20/04/2025,20:11:35,6.93,100,31.56,Safe
20/04/2025,20:11:37,6.94,100,31.5,Safe
20/04/2025,20:11:38,6.94,100,31.56,Safe
20/04/2025,20:11:40,6.94,100,31.56,Safe
20/04/2025,20:11:42,6.93,100,31.5,Safe
20/04/2025,20:11:43,6.94,100,31.5,Safe
20/04/2025,20:11:45,6.94,100,31.5,Safe
20/04/2025,20:11:46,6.93,100,31.5,Safe
20/04/2025,20:11:48,6.94,100,31.5,Safe
20/04/2025,20:11:50,6.94,100,31.5,Safe
20/04/2025,20:11:51,6.94,100,31.56,Safe
20/04/2025,20:11:53,6.94,100,31.56,Safe
20/04/2025,20:11:54,6.94,100,31.5,Safe
20/04/2025,20:11:56,6.94,100,31.5,Safe
20/04/2025,20:11:58,6.94,100,31.5,Safe
20/04/2025,20:11:59,6.94,100,31.5,Safe
20/04/2025,20:12:01,6.94,100,31.5,Safe
20/04/2025,20:12:02,6.94,100,31.5,Safe
20/04/2025,20:12:04,6.93,100,31.56,Safe
20/04/2025,20:12:06,6.94,100,31.5,Safe
20/04/2025,20:12:07,6.94,100,31.5,Safe
20/04/2025,20:12:09,6.94,100,31.5,Safe
20/04/2025,20:12:11,6.94,100,31.5,Safe
20/04/2025,20:12:12,6.93,100,31.5,Safe
20/04/2025,20:12:14,6.94,100,31.5,Safe
20/04/2025,20:12:15,6.94,100,31.5,Safe
20/04/2025,20:12:17,6.93,100,31.56,Safe
20/04/2025,20:12:19,6.94,100,31.5,Safe
20/04/2025,20:12:20,6.94,100,31.56,Safe
20/04/2025,20:12:22,6.94,100,31.5,Safe
20/04/2025,20:12:23,6.94,100,31.5,Safe
20/04/2025,20:12:25,6.94,100,31.56,Safe
20/04/2025,20:12:27,6.94,100,31.5,Safe
20/04/2025,20:12:28,6.94,100,31.56,Safe
20/04/2025,20:12:30,6.94,100,31.56,Safe
20/04/2025,20:12:32,6.93,100,31.56,Safe
20/04/2025,20:12:33,6.94,100,31.56,Safe
20/04/2025,20:12:35,6.94,100,31.56,Safe
20/04/2025,20:12:36,6.94,100,31.56,Safe
20/04/2025,20:12:38,6.94,100,31.5,Safe
20/04/2025,20:12:40,6.94,100,31.5,Safe
20/04/2025,20:12:41,6.94,100,31.56,Safe
20/04/2025,20:12:43,6.94,100,31.56,Safe
20/04/2025,20:12:44,6.94,100,31.56,Safe
20/04/2025,20:12:46,6.93,100,31.56,Safe
20/04/2025,20:12:48,6.94,100,31.5,Safe
20/04/2025,20:12:49,6.94,100,31.5,Safe
20/04/2025,20:12:51,6.94,100,31.5,Safe
20/04/2025,20:12:52,6.94,100,31.5,Safe
20/04/2025,20:12:54,6.94,100,31.5,Safe
20/04/2025,20:12:56,6.95,100,31.56,Safe
20/04/2025,20:12:57,6.94,100,31.5,Safe
20/04/2025,20:12:59,6.94,100,31.5,Safe
20/04/2025,20:13:01,6.94,100,31.5,Safe
20/04/2025,20:13:02,6.94,100,31.5,Safe
20/04/2025,20:13:04,6.94,100,31.5,Safe
20/04/2025,20:13:05,6.94,100,31.5,Safe
20/04/2025,20:13:07,6.94,100,31.5,Safe
20/04/2025,20:13:09,6.94,100,31.5,Safe
20/04/2025,20:13:10,6.94,100,31.5,Safe
20/04/2025,20:13:12,6.94,100,31.56,Safe
20/04/2025,20:13:13,6.94,100,31.5,Safe
20/04/2025,20:13:15,6.93,100,31.56,Safe
20/04/2025,20:13:17,6.94,100,31.5,Safe
20/04/2025,20:13:18,6.94,100,31.56,Safe
20/04/2025,20:13:20,6.94,100,31.56,Safe
20/04/2025,20:13:21,6.94,100,31.56,Safe
20/04/2025,20:13:23,6.94,100,31.5,Safe
20/04/2025,20:13:25,6.94,100,31.5,Safe
20/04/2025,20:13:26,6.94,100,31.5,Safe
20/04/2025,20:13:28,6.94,100,31.56,Safe
20/04/2025,20:13:30,6.93,100,31.5,Safe
20/04/2025,20:13:31,6.94,100,31.5,Safe
20/04/2025,20:13:33,6.94,100,31.5,Safe
20/04/2025,20:13:34,6.94,100,31.5,Safe
20/04/2025,20:13:36,6.94,100,31.5,Safe
20/04/2025,20:13:38,6.94,100,31.5,Safe
20/04/2025,20:13:39,6.94,100,31.5,Safe
20/04/2025,20:13:41,6.94,100,31.5,Safe
20/04/2025,20:13:42,6.94,100,31.5,Safe
20/04/2025,20:13:44,6.94,100,31.5,Safe
20/04/2025,20:13:46,6.94,100,31.5,Safe
20/04/2025,20:13:47,6.94,100,31.5,Safe
20/04/2025,20:13:49,6.94,100,31.5,Safe
20/04/2025,20:13:51,6.94,100,31.5,Safe
20/04/2025,20:13:52,6.94,100,31.5,Safe
20/04/2025,20:13:54,6.94,100,31.5,Safe
20/04/2025,20:13:55,6.94,100,31.5,Safe
20/04/2025,20:13:57,6.94,100,31.5,Safe
20/04/2025,20:13:59,6.94,100,31.5,Safe
20/04/2025,20:14:00,6.94,100,31.5,Safe
20/04/2025,20:14:02,6.94,100,31.5,Safe
20/04/2025,20:14:03,6.94,100,31.5,Safe
20/04/2025,20:14:05,6.95,100,31.5,Safe
20/04/2025,20:14:07,6.95,100,31.5,Safe
20/04/2025,20:14:08,6.94,100,31.5,Safe
20/04/2025,20:14:10,6.94,100,31.5,Safe
20/04/2025,20:14:11,6.94,100,31.5,Safe
20/04/2025,20:14:13,6.94,100,31.5,Safe
20/04/2025,20:14:15,6.94,100,31.5,Safe
20/04/2025,20:14:16,6.94,100,31.5,Safe
20/04/2025,20:14:18,6.95,100,31.5,Safe
20/04/2025,20:14:20,6.94,100,31.5,Safe
20/04/2025,20:14:21,6.94,100,31.5,Safe
20/04/2025,20:14:23,6.94,100,31.5,Safe
20/04/2025,20:14:24,6.94,100,31.5,Safe
20/04/2025,20:14:26,6.95,100,31.5,Safe
20/04/2025,20:14:28,6.94,100,31.5,Safe
20/04/2025,20:14:29,6.95,100,31.5,Safe
20/04/2025,20:14:31,6.95,100,31.5,Safe
20/04/2025,20:14:32,6.95,100,31.5,Safe
20/04/2025,20:14:34,6.95,100,31.5,Safe
20/04/2025,20:14:36,6.94,100,31.44,Safe
20/04/2025,20:14:37,6.94,100,31.5,Safe
20/04/2025,20:14:39,6.95,100,31.44,Safe
20/04/2025,20:14:40,6.94,100,31.44,Safe
20/04/2025,20:14:42,6.95,100,31.44,Safe
20/04/2025,20:14:44,6.95,100,31.44,Safe
20/04/2025,20:14:45,6.95,100,31.44,Safe
20/04/2025,20:14:47,6.94,100,31.5,Safe
20/04/2025,20:14:49,6.95,100,31.5,Safe
20/04/2025,20:14:50,6.94,100,31.44,Safe
20/04/2025,20:14:52,6.94,100,31.5,Safe
20/04/2025,20:14:53,6.94,100,31.44,Safe
20/04/2025,20:14:55,6.95,100,31.5,Safe
20/04/2025,20:14:57,6.95,100,31.5,Safe
20/04/2025,20:14:58,6.94,100,31.44,Safe
20/04/2025,20:16:45,7.43,160,31.87,Signs of Water Pollution
20/04/2025,20:16:47,7.43,170,31.87,Signs of Water Pollution
20/04/2025,20:16:48,7.44,160,31.94,Signs of Water Pollution
20/04/2025,20:16:50,7.45,160,31.94,Signs of Water Pollution
20/04/2025,20:16:52,7.45,160,32,Signs of Water Pollution
20/04/2025,20:16:53,7.45,160,32,Signs of Water Pollution
20/04/2025,20:16:55,7.47,160,32,Signs of Water Pollution
20/04/2025,20:16:56,7.47,170,32,Signs of Water Pollution
20/04/2025,20:16:58,7.47,160,32.06,Signs of Water Pollution
20/04/2025,20:17:00,7.48,160,32.06,Signs of Water Pollution
20/04/2025,20:17:01,7.49,160,32.06,Signs of Water Pollution
20/04/2025,20:17:03,7.49,160,32.06,Signs of Water Pollution
20/04/2025,20:17:05,7.49,170,32.06,Signs of Water Pollution
20/04/2025,20:17:06,7.5,160,32.06,Signs of Water Pollution
20/04/2025,20:17:08,7.5,160,32.06,Signs of Water Pollution
20/04/2025,20:17:09,7.5,160,32.06,Signs of Water Pollution
20/04/2025,20:17:11,7.5,160,32.06,Signs of Water Pollution
20/04/2025,20:17:13,7.5,160,32.06,Signs of Water Pollution
20/04/2025,20:17:14,7.5,160,32.13,Signs of Water Pollution
20/04/2025,20:17:16,7.51,160,32.06,Signs of Water Pollution
20/04/2025,20:17:17,7.51,160,32.13,Signs of Water Pollution
20/04/2025,20:17:19,7.52,160,32.13,Signs of Water Pollution
20/04/2025,20:17:21,7.52,160,32.13,Signs of Water Pollution
20/04/2025,20:17:22,7.52,160,32.13,Signs of Water Pollution
20/04/2025,20:17:24,7.52,160,32.13,Signs of Water Pollution
20/04/2025,20:17:26,7.53,160,32.13,Signs of Water Pollution
20/04/2025,20:17:27,7.53,160,32.13,Signs of Water Pollution
20/04/2025,20:17:29,7.53,160,32.13,Signs of Water Pollution
20/04/2025,20:17:30,7.52,160,32.13,Signs of Water Pollution
20/04/2025,20:17:32,7.53,160,32.13,Signs of Water Pollution
20/04/2025,20:17:34,7.54,160,32.13,Signs of Water Pollution
20/04/2025,20:17:35,7.53,160,32.13,Signs of Water Pollution
20/04/2025,20:17:37,7.54,160,32.13,Signs of Water Pollution
20/04/2025,20:17:38,7.53,160,32.13,Signs of Water Pollution
20/04/2025,20:17:40,7.54,160,32.13,Signs of Water Pollution
20/04/2025,20:17:42,7.54,160,32.13,Signs of Water Pollution
20/04/2025,20:17:43,7.54,160,32.13,Signs of Water Pollution
20/04/2025,20:17:45,7.54,160,32.13,Signs of Water Pollution
20/04/2025,20:17:46,7.54,160,32.13,Signs of Water Pollution
20/04/2025,20:17:48,7.54,160,32.06,Signs of Water Pollution
20/04/2025,20:17:50,7.55,160,32.06,Signs of Water Pollution
20/04/2025,20:17:51,7.54,160,32.06,Signs of Water Pollution
20/04/2025,20:17:53,7.55,160,32.06,Signs of Water Pollution
20/04/2025,20:17:55,7.55,160,32.06,Signs of Water Pollution
20/04/2025,20:17:56,7.55,160,32.06,Signs of Water Pollution
20/04/2025,20:17:58,7.55,160,32.06,Signs of Water Pollution
20/04/2025,20:17:59,7.55,160,32.06,Signs of Water Pollution
20/04/2025,20:18:01,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:03,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:04,7.55,160,32.13,Signs of Water Pollution
20/04/2025,20:18:06,7.55,160,32.13,Signs of Water Pollution
20/04/2025,20:18:07,7.55,160,32.06,Signs of Water Pollution
20/04/2025,20:18:09,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:11,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:12,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:14,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:15,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:17,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:19,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:20,7.56,160,32.13,Signs of Water Pollution
20/04/2025,20:18:22,7.56,160,32.13,Signs of Water Pollution
20/04/2025,20:18:24,7.57,160,32.06,Signs of Water Pollution
20/04/2025,20:18:25,7.57,160,32.13,Signs of Water Pollution
20/04/2025,20:18:27,7.56,160,32.13,Signs of Water Pollution
20/04/2025,20:18:28,7.56,160,32.13,Signs of Water Pollution
20/04/2025,20:18:30,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:32,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:33,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:35,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:36,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:38,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:40,7.57,160,32.06,Signs of Water Pollution
20/04/2025,20:18:41,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:43,7.57,160,32.06,Signs of Water Pollution
20/04/2025,20:18:45,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:46,7.57,160,32.06,Signs of Water Pollution
20/04/2025,20:18:48,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:49,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:51,7.57,170,32.06,Signs of Water Pollution
20/04/2025,20:18:53,7.57,160,32.06,Signs of Water Pollution
20/04/2025,20:18:54,7.56,160,32.06,Signs of Water Pollution
20/04/2025,20:18:56,7.56,160,32.06,Signs of Water Pollution
